u,v,e_type,ts,u_type,v_type,e_idx
706,1699,4,880997412,1,2,32718
706,950,3,880997412,1,2,32719
706,1571,4,880997412,1,2,32720
706,1353,4,880997444,1,2,32721
706,1091,4,880997464,1,2,32722
706,1061,3,880997464,1,2,32723
706,1180,4,880997482,1,2,32724
379,1300,5,881000269,1,2,32725
379,1326,2,881000374,1,2,32726
870,1211,3,881000751,1,2,32727
870,1189,3,881000751,1,2,32728
437,1156,4,881000931,1,2,32729
437,1230,2,881000931,1,2,32730
437,1652,5,881000931,1,2,32731
437,993,5,881000958,1,2,32732
437,1626,2,881001121,1,2,32733
437,1060,1,881001121,1,2,32734
437,1409,2,881001121,1,2,32735
437,1224,1,881001148,1,2,32736
437,1713,3,881001208,1,2,32737
437,1129,3,881001208,1,2,32738
437,2154,4,881001208,1,2,32739
870,2061,3,881001249,1,2,32740
870,1964,2,881001249,1,2,32741
870,1962,3,881001249,1,2,32742
870,1949,2,881001249,1,2,32743
870,1892,3,881001249,1,2,32744
870,1724,3,881001249,1,2,32745
870,1454,3,881001249,1,2,32746
870,1451,3,881001249,1,2,32747
870,1134,3,881001249,1,2,32748
870,2164,3,881001249,1,2,32749
437,1187,3,881001270,1,2,32750
437,1037,4,881001436,1,2,32751
437,1949,3,881001472,1,2,32752
437,1262,5,881001538,1,2,32753
437,1670,3,881001576,1,2,32754
437,1082,3,881001576,1,2,32755
437,1145,5,881001715,1,2,32756
437,1064,3,881001766,1,2,32757
437,1218,5,881001888,1,2,32758
437,1096,5,881001888,1,2,32759
437,1912,4,881001888,1,2,32760
437,1416,5,881001888,1,2,32761
437,1600,5,881001888,1,2,32762
437,1679,5,881001888,1,2,32763
437,1378,3,881001945,1,2,32764
437,1042,4,881001946,1,2,32765
437,1132,2,881001946,1,2,32766
437,958,4,881001946,1,2,32767
437,1371,5,881001983,1,2,32768
437,1364,4,881001983,1,2,32769
437,2091,4,881001983,1,2,32770
437,1054,3,881002067,1,2,32771
437,1244,3,881002067,1,2,32772
437,1889,3,881002092,1,2,32773
437,1755,3,881002092,1,2,32774
437,1531,3,881002092,1,2,32775
437,1721,3,881002092,1,2,32776
437,1111,3,881002161,1,2,32777
437,1013,3,881002161,1,2,32778
437,1509,3,881002161,1,2,32779
437,1363,3,881002191,1,2,32780
437,2149,4,881002191,1,2,32781
437,1153,3,881002191,1,2,32782
437,1466,3,881002191,1,2,32783
437,1197,3,881002300,1,2,32784
437,1615,1,881002300,1,2,32785
437,1904,5,881002323,1,2,32786
437,1421,5,881002323,1,2,32787
437,1405,5,881002324,1,2,32788
437,1594,4,881002345,1,2,32789
437,1122,4,881002345,1,2,32790
437,1423,4,881002345,1,2,32791
437,1659,5,881002345,1,2,32792
437,1094,5,881002374,1,2,32793
437,2018,4,881002374,1,2,32794
437,1950,5,881002374,1,2,32795
437,1898,4,881002404,1,2,32796
437,1572,3,881002405,1,2,32797
742,1201,5,881005590,1,2,32798
742,1237,3,881005590,1,2,32799
742,1264,3,881005611,1,2,32800
634,1276,4,881007052,1,2,32801
45,993,5,881007272,1,2,32802
92,1349,2,881008058,1,2,32803
45,950,3,881008080,1,2,32804
117,2002,3,881008632,1,2,32805
45,1225,4,881008636,1,2,32806
45,1200,5,881008781,1,2,32807
117,1920,3,881009738,1,2,32808
117,1489,3,881009758,1,2,32809
117,1706,5,881009890,1,2,32810
117,1195,3,881010322,1,2,32811
117,1686,1,881010401,1,2,32812
117,1349,3,881010556,1,2,32813
117,2108,3,881010727,1,2,32814
117,1874,3,881010728,1,2,32815
45,1124,4,881010742,1,2,32816
45,1788,4,881011188,1,2,32817
117,1099,4,881011376,1,2,32818
117,1732,4,881011413,1,2,32819
45,1054,4,881011550,1,2,32820
117,1116,5,881011697,1,2,32821
117,976,4,881011697,1,2,32822
117,1107,5,881011727,1,2,32823
117,1087,4,881011807,1,2,32824
117,954,5,881011824,1,2,32825
95,1475,4,881011974,1,2,32826
117,1075,4,881012110,1,2,32827
117,1153,4,881012293,1,2,32828
45,956,5,881012356,1,2,32829
117,1366,4,881012472,1,2,32830
117,1039,5,881012530,1,2,32831
117,1127,3,881012601,1,2,32832
117,1115,5,881012623,1,2,32833
117,1122,5,881012776,1,2,32834
117,1208,4,881012940,1,2,32835
45,1685,4,881013176,1,2,32836
45,1705,4,881013563,1,2,32837
45,1094,2,881013885,1,2,32838
45,1539,3,881014015,1,2,32839
45,1540,3,881014070,1,2,32840
45,1168,4,881014070,1,2,32841
45,1227,4,881014130,1,2,32842
45,2002,2,881014417,1,2,32843
45,1221,3,881014550,1,2,32844
45,967,3,881014550,1,2,32845
45,1944,3,881014785,1,2,32846
45,1936,4,881014785,1,2,32847
45,1766,4,881014785,1,2,32848
605,1281,2,881015064,1,2,32849
605,1166,5,881015099,1,2,32850
45,1699,2,881015244,1,2,32851
45,1707,4,881015310,1,2,32852
45,1769,3,881015386,1,2,32853
45,1869,3,881015386,1,2,32854
45,1354,3,881015657,1,2,32855
45,1763,4,881015860,1,2,32856
45,1877,2,881015860,1,2,32857
605,955,4,881016144,1,2,32858
605,1351,5,881016144,1,2,32859
605,1405,5,881016176,1,2,32860
907,1214,5,881030073,1,2,32861
907,1039,5,881030348,1,2,32862
907,1449,5,881030348,1,2,32863
907,1031,5,881030348,1,2,32864
907,1265,5,881030348,1,2,32865
907,1227,5,881030348,1,2,32866
907,1990,5,881030348,1,2,32867
907,2227,5,881030348,1,2,32868
907,1224,5,881030348,1,2,32869
907,948,5,881030348,1,2,32870
907,1576,5,881030348,1,2,32871
913,1685,3,881036957,1,2,32872
913,1470,5,881036957,1,2,32873
913,2183,2,881037004,1,2,32874
913,1684,4,881037004,1,2,32875
913,1219,3,881037047,1,2,32876
913,954,4,881037106,1,2,32877
913,1203,1,881037229,1,2,32878
913,1286,1,881037310,1,2,32879
913,1412,3,881037459,1,2,32880
913,1405,3,881037459,1,2,32881
913,1165,3,881037459,1,2,32882
913,1216,3,881037670,1,2,32883
385,2392,4,881047049,1,2,32884
385,2442,5,881047168,1,2,32885
532,1481,4,881048155,1,2,32886
222,1214,4,881057647,1,2,32887
394,1116,5,881057730,1,2,32888
394,1176,3,881058062,1,2,32889
394,1622,3,881058062,1,2,32890
394,1497,4,881058101,1,2,32891
394,1493,4,881058101,1,2,32892
222,1281,1,881058145,1,2,32893
394,981,4,881058146,1,2,32894
394,1663,2,881058146,1,2,32895
394,1489,4,881058167,1,2,32896
394,1540,2,881058201,1,2,32897
394,1745,1,881058201,1,2,32898
394,972,3,881058201,1,2,32899
394,1740,3,881058330,1,2,32900
394,1483,4,881058330,1,2,32901
394,1334,4,881058330,1,2,32902
394,1519,2,881058371,1,2,32903
394,1011,5,881058419,1,2,32904
394,1329,3,881058897,1,2,32905
394,1706,3,881058929,1,2,32906
394,1016,3,881058929,1,2,32907
394,1354,4,881058969,1,2,32908
222,1151,3,881059014,1,2,32909
222,1141,4,881059039,1,2,32910
394,1883,3,881059103,1,2,32911
394,1738,2,881059103,1,2,32912
394,1723,2,881059180,1,2,32913
394,1101,3,881059315,1,2,32914
222,1128,4,881059419,1,2,32915
222,1374,4,881059461,1,2,32916
394,1006,4,881059464,1,2,32917
222,1531,4,881059537,1,2,32918
394,1307,3,881059544,1,2,32919
394,2427,4,881059619,1,2,32920
222,1622,2,881059678,1,2,32921
394,1326,2,881059704,1,2,32922
394,1520,2,881059704,1,2,32923
222,1653,4,881059714,1,2,32924
222,1884,3,881059736,1,2,32925
222,994,3,881059816,1,2,32926
222,1011,4,881059876,1,2,32927
222,987,3,881059877,1,2,32928
394,1871,4,881059902,1,2,32929
222,1335,4,881059920,1,2,32930
222,1321,1,881059993,1,2,32931
222,1978,2,881060015,1,2,32932
222,1083,1,881060062,1,2,32933
222,1528,3,881060062,1,2,32934
222,1023,2,881060155,1,2,32935
394,1504,4,881060177,1,2,32936
222,1176,2,881060205,1,2,32937
222,1320,1,881060205,1,2,32938
222,1329,2,881060205,1,2,32939
222,2131,3,881060281,1,2,32940
222,1521,3,881060281,1,2,32941
222,1519,3,881060305,1,2,32942
394,1714,4,881060366,1,2,32943
222,1759,1,881060412,1,2,32944
222,1988,3,881060412,1,2,32945
222,1411,2,881060412,1,2,32946
222,2009,1,881060435,1,2,32947
222,2017,3,881060504,1,2,32948
222,1518,3,881060550,1,2,32949
222,1712,2,881060608,1,2,32950
222,1334,3,881060635,1,2,32951
222,2193,1,881060635,1,2,32952
222,984,3,881060659,1,2,32953
222,1655,3,881060735,1,2,32954
222,1480,4,881060735,1,2,32955
222,1677,2,881060735,1,2,32956
222,1514,2,881060823,1,2,32957
222,1393,3,881060824,1,2,32958
222,1389,3,881060824,1,2,32959
222,1367,1,881061049,1,2,32960
222,1954,4,881061049,1,2,32961
222,1628,4,881061165,1,2,32962
222,1872,1,881061213,1,2,32963
749,1349,4,881072892,1,2,32964
749,1927,3,881073009,1,2,32965
749,1427,5,881073043,1,2,32966
749,1956,1,881073081,1,2,32967
749,1070,4,881073104,1,2,32968
749,1966,3,881073104,1,2,32969
749,1552,4,881073104,1,2,32970
749,1130,3,881073104,1,2,32971
130,1212,4,881075976,1,2,32972
130,1831,3,881076146,1,2,32973
130,1285,3,881076199,1,2,32974
525,1275,4,881085178,1,2,32975
525,1243,4,881085217,1,2,32976
525,1231,4,881085217,1,2,32977
525,1265,2,881085256,1,2,32978
525,1232,3,881085256,1,2,32979
525,1070,3,881085647,1,2,32980
525,1225,4,881085648,1,2,32981
525,1068,3,881085709,1,2,32982
525,1191,4,881085709,1,2,32983
525,1200,4,881085739,1,2,32984
525,1124,4,881085740,1,2,32985
525,1685,3,881085843,1,2,32986
525,1180,4,881085893,1,2,32987
525,1090,3,881085893,1,2,32988
525,1064,4,881085893,1,2,32989
525,1193,3,881085917,1,2,32990
525,1705,4,881085917,1,2,32991
525,968,5,881085917,1,2,32992
525,958,4,881085964,1,2,32993
525,944,4,881085964,1,2,32994
525,1415,2,881086012,1,2,32995
525,950,3,881086051,1,2,32996
525,1066,3,881086051,1,2,32997
525,1054,4,881086051,1,2,32998
525,1955,3,881086078,1,2,32999
525,1198,1,881086078,1,2,33000
525,957,3,881086078,1,2,33001
525,1067,3,881086108,1,2,33002
525,1043,4,881086108,1,2,33003
525,1236,3,881086108,1,2,33004
525,1418,3,881086108,1,2,33005
525,1539,4,881086195,1,2,33006
525,1990,2,881086274,1,2,33007
525,1954,3,881086274,1,2,33008
525,1628,4,881086295,1,2,33009
525,1772,2,881086393,1,2,33010
525,1061,3,881086393,1,2,33011
525,2258,4,881086393,1,2,33012
525,1656,4,881086393,1,2,33013
525,1540,3,881086413,1,2,33014
525,1219,5,881086468,1,2,33015
525,1957,3,881086468,1,2,33016
525,1619,2,881086518,1,2,33017
525,1224,3,881086562,1,2,33018
525,1094,5,881086562,1,2,33019
525,1871,3,881086586,1,2,33020
525,1354,3,881086612,1,2,33021
525,1234,2,881086644,1,2,33022
525,1348,4,881086693,1,2,33023
525,1355,2,881086757,1,2,33024
525,1195,3,881086780,1,2,33025
525,1538,2,881086803,1,2,33026
829,1043,4,881086893,1,2,33027
829,956,4,881086933,1,2,33028
525,1049,2,881086938,1,2,33029
829,1353,3,881086959,1,2,33030
525,1212,5,881087067,1,2,33031
557,1815,5,881095916,1,2,33032
557,1475,5,881095916,1,2,33033
557,993,4,881095916,1,2,33034
557,1241,5,881095916,1,2,33035
557,1242,4,881095916,1,2,33036
557,1243,4,881095916,1,2,33037
557,1286,4,881095995,1,2,33038
825,1067,3,881097389,1,2,33039
825,1862,1,881099316,1,2,33040
825,1218,3,881100775,1,2,33041
825,1775,3,881101246,1,2,33042
825,1954,3,881101246,1,2,33043
825,1776,4,881101329,1,2,33044
825,1509,5,881101543,1,2,33045
825,1138,5,881101543,1,2,33046
825,1366,5,881101641,1,2,33047
825,1041,5,881101641,1,2,33048
825,1328,5,881101641,1,2,33049
825,1119,5,881101641,1,2,33050
825,955,5,881101782,1,2,33051
825,1117,5,881101782,1,2,33052
825,1434,4,881101782,1,2,33053
825,1689,5,881101782,1,2,33054
292,1608,3,881103478,1,2,33055
292,1039,4,881103568,1,2,33056
292,1425,5,881103606,1,2,33057
292,1123,5,881103652,1,2,33058
292,1041,5,881103758,1,2,33059
292,1152,5,881103874,1,2,33060
292,1241,4,881103977,1,2,33061
292,993,4,881103977,1,2,33062
292,1191,4,881103999,1,2,33063
292,950,3,881104068,1,2,33064
292,1124,4,881104068,1,2,33065
292,944,4,881104147,1,2,33066
292,1058,4,881104194,1,2,33067
292,1787,5,881104481,1,2,33068
292,2085,4,881104481,1,2,33069
292,967,4,881104481,1,2,33070
292,1060,4,881104606,1,2,33071
292,1225,4,881104661,1,2,33072
292,1193,3,881104679,1,2,33073
409,1229,5,881104697,1,2,33074
409,1243,3,881104697,1,2,33075
409,1246,4,881104727,1,2,33076
409,1481,3,881104756,1,2,33077
292,963,2,881104760,1,2,33078
292,1415,3,881104760,1,2,33079
292,1178,3,881104797,1,2,33080
292,1192,3,881104820,1,2,33081
409,1264,2,881104837,1,2,33082
409,1270,2,881104837,1,2,33083
409,1281,3,881104916,1,2,33084
409,1232,1,881105077,1,2,33085
409,1269,3,881105077,1,2,33086
409,1265,2,881105077,1,2,33087
292,1093,4,881105135,1,2,33088
894,1806,5,881105162,1,2,33089
292,1171,5,881105211,1,2,33090
292,1442,5,881105245,1,2,33091
292,1429,4,881105246,1,2,33092
292,1140,5,881105246,1,2,33093
42,1237,4,881105296,1,2,33094
292,1434,4,881105318,1,2,33095
292,1546,5,881105318,1,2,33096
292,991,5,881105318,1,2,33097
292,1435,4,881105318,1,2,33098
292,2016,5,881105318,1,2,33099
409,1820,2,881105366,1,2,33100
409,1207,1,881105366,1,2,33101
409,1822,1,881105366,1,2,33102
409,1692,3,881105367,1,2,33103
409,2335,1,881105367,1,2,33104
409,2336,1,881105367,1,2,33105
292,1007,5,881105373,1,2,33106
292,1426,5,881105442,1,2,33107
292,1146,4,881105442,1,2,33108
292,1001,5,881105442,1,2,33109
42,1068,4,881105462,1,2,33110
292,1142,5,881105481,1,2,33111
292,1545,4,881105481,1,2,33112
42,1414,4,881105505,1,2,33113
292,1099,5,881105516,1,2,33114
292,1466,4,881105561,1,2,33115
42,1227,3,881105581,1,2,33116
292,1096,4,881105587,1,2,33117
292,1550,4,881105625,1,2,33118
292,1112,5,881105625,1,2,33119
42,958,4,881105633,1,2,33120
42,944,5,881105633,1,2,33121
292,1471,5,881105657,1,2,33122
292,1362,4,881105657,1,2,33123
292,1405,3,881105657,1,2,33124
292,1108,4,881105657,1,2,33125
42,1225,4,881105677,1,2,33126
409,1833,1,881105677,1,2,33127
42,1867,3,881105677,1,2,33128
409,1819,2,881105677,1,2,33129
409,1209,1,881105677,1,2,33130
409,1286,3,881105677,1,2,33131
292,1157,3,881105701,1,2,33132
292,1732,4,881105701,1,2,33133
292,1136,4,881105734,1,2,33134
42,1869,3,881105766,1,2,33135
292,945,4,881105778,1,2,33136
292,1574,5,881105778,1,2,33137
42,1216,3,881105817,1,2,33138
42,1180,4,881105882,1,2,33139
42,1312,4,881105931,1,2,33140
42,1054,1,881105931,1,2,33141
42,1233,3,881106072,1,2,33142
409,2303,2,881106087,1,2,33143
409,2036,2,881106087,1,2,33144
42,1046,3,881106162,1,2,33145
42,1991,1,881106220,1,2,33146
409,2271,2,881106287,1,2,33147
409,2312,4,881106287,1,2,33148
42,1354,4,881106317,1,2,33149
42,1990,4,881106419,1,2,33150
42,1877,4,881106419,1,2,33151
42,1769,3,881106419,1,2,33152
42,1699,5,881106420,1,2,33153
409,2322,3,881106451,1,2,33154
42,1538,1,881106582,1,2,33155
409,1070,4,881106605,1,2,33156
409,2480,4,881106605,1,2,33157
409,1447,2,881106682,1,2,33158
409,1466,4,881106682,1,2,33159
42,1434,3,881106711,1,2,33160
42,1007,5,881106711,1,2,33161
42,1117,5,881106711,1,2,33162
409,1077,5,881106734,1,2,33163
409,2455,5,881106947,1,2,33164
409,1561,4,881107011,1,2,33165
409,955,4,881107056,1,2,33166
409,1558,5,881107084,1,2,33167
409,1113,4,881107084,1,2,33168
409,1114,4,881107084,1,2,33169
409,1059,4,881107117,1,2,33170
409,1469,3,881107117,1,2,33171
409,1152,5,881107117,1,2,33172
409,1421,4,881107155,1,2,33173
409,1551,4,881107155,1,2,33174
409,1428,2,881107155,1,2,33175
409,1123,5,881107155,1,2,33176
42,993,5,881107178,1,2,33177
42,1362,5,881107178,1,2,33178
42,1116,5,881107220,1,2,33179
409,1370,5,881107251,1,2,33180
409,1606,4,881107251,1,2,33181
409,1118,4,881107251,1,2,33182
409,1159,4,881107251,1,2,33183
409,1471,4,881107281,1,2,33184
409,2501,5,881107281,1,2,33185
42,1124,5,881107291,1,2,33186
409,1378,3,881107310,1,2,33187
409,1457,5,881107310,1,2,33188
409,1427,4,881107310,1,2,33189
42,1079,4,881107329,1,2,33190
409,1546,5,881107351,1,2,33191
409,1417,5,881107351,1,2,33192
409,1218,4,881107351,1,2,33193
42,1466,5,881107375,1,2,33194
409,1866,5,881107410,1,2,33195
409,1300,5,881107410,1,2,33196
409,1963,5,881107410,1,2,33197
409,2013,4,881107410,1,2,33198
42,1146,4,881107413,1,2,33199
42,1075,5,881107502,1,2,33200
42,1601,2,881107502,1,2,33201
42,1040,3,881107502,1,2,33202
42,1171,4,881107538,1,2,33203
42,1993,3,881107538,1,2,33204
409,1032,5,881107539,1,2,33205
42,1030,4,881107576,1,2,33206
409,1426,4,881107602,1,2,33207
409,1473,4,881107602,1,2,33208
409,1424,3,881107602,1,2,33209
42,1598,3,881107642,1,2,33210
409,1409,4,881107666,1,2,33211
409,2467,4,881107666,1,2,33212
409,1135,4,881107666,1,2,33213
42,1118,2,881107687,1,2,33214
42,1145,5,881107687,1,2,33215
42,1912,5,881107687,1,2,33216
409,1550,5,881107697,1,2,33217
42,1261,5,881107718,1,2,33218
409,2137,5,881107750,1,2,33219
409,1156,4,881107750,1,2,33220
409,2016,4,881107750,1,2,33221
409,1115,5,881107750,1,2,33222
409,1418,4,881107750,1,2,33223
42,1111,3,881107773,1,2,33224
42,1370,4,881107773,1,2,33225
409,1121,5,881107817,1,2,33226
409,1134,5,881107817,1,2,33227
409,1590,5,881107817,1,2,33228
409,1041,5,881107817,1,2,33229
409,1432,5,881107817,1,2,33230
409,1604,5,881107817,1,2,33231
409,2392,5,881107817,1,2,33232
409,1122,5,881107817,1,2,33233
409,1372,5,881107817,1,2,33234
409,1439,5,881107817,1,2,33235
409,1078,5,881107860,1,2,33236
42,1029,3,881107880,1,2,33237
409,1575,3,881107902,1,2,33238
409,1448,5,881107943,1,2,33239
409,1261,4,881107943,1,2,33240
409,1454,5,881107943,1,2,33241
409,971,2,881107943,1,2,33242
409,1109,4,881107992,1,2,33243
409,1079,4,881107992,1,2,33244
409,1043,5,881107992,1,2,33245
409,1148,3,881107992,1,2,33246
409,957,5,881107992,1,2,33247
409,2484,4,881107992,1,2,33248
409,952,4,881107992,1,2,33249
42,1001,5,881108040,1,2,33250
409,1574,3,881108077,1,2,33251
42,1026,4,881108093,1,2,33252
42,1386,3,881108093,1,2,33253
42,1405,2,881108093,1,2,33254
409,1576,4,881108126,1,2,33255
409,1600,3,881108126,1,2,33256
42,1328,5,881108147,1,2,33257
409,1657,3,881108170,1,2,33258
409,1001,4,881108170,1,2,33259
409,1325,4,881108170,1,2,33260
409,1376,4,881108170,1,2,33261
42,1182,5,881108187,1,2,33262
42,1104,4,881108229,1,2,33263
42,1014,4,881108229,1,2,33264
409,1116,3,881108246,1,2,33265
409,1798,4,881108246,1,2,33266
409,1022,4,881108246,1,2,33267
42,1009,4,881108280,1,2,33268
42,1444,5,881108345,1,2,33269
42,1672,3,881108345,1,2,33270
42,1411,4,881108346,1,2,33271
409,1404,3,881108364,1,2,33272
409,1436,4,881108364,1,2,33273
42,1410,3,881108425,1,2,33274
42,1698,4,881108425,1,2,33275
409,1219,4,881108455,1,2,33276
42,1016,4,881108484,1,2,33277
42,1603,3,881108484,1,2,33278
409,1652,4,881108496,1,2,33279
409,1147,5,881108496,1,2,33280
42,1678,4,881108548,1,2,33281
42,1622,2,881108548,1,2,33282
409,1797,4,881108648,1,2,33283
42,1172,4,881108684,1,2,33284
409,1441,4,881108715,1,2,33285
409,1150,3,881108715,1,2,33286
409,1099,2,881108715,1,2,33287
409,1003,5,881108715,1,2,33288
42,1989,3,881108760,1,2,33289
42,1376,2,881108760,1,2,33290
42,1330,3,881108760,1,2,33291
42,1314,4,881108760,1,2,33292
409,1619,2,881108777,1,2,33293
409,1058,2,881108777,1,2,33294
409,2040,2,881108829,1,2,33295
409,1154,4,881108829,1,2,33296
409,1552,3,881108829,1,2,33297
409,1549,4,881108829,1,2,33298
409,1117,4,881108881,1,2,33299
409,973,4,881108881,1,2,33300
42,1525,3,881108928,1,2,33301
409,2536,4,881108971,1,2,33302
409,1026,3,881108971,1,2,33303
409,1888,3,881108971,1,2,33304
42,997,4,881108982,1,2,33305
42,1345,5,881108982,1,2,33306
409,2102,2,881109019,1,2,33307
409,1472,5,881109019,1,2,33308
409,1347,2,881109019,1,2,33309
409,1651,4,881109019,1,2,33310
42,1084,3,881109059,1,2,33311
42,1170,4,881109060,1,2,33312
42,1884,4,881109060,1,2,33313
42,1078,4,881109148,1,2,33314
42,981,3,881109148,1,2,33315
42,1663,4,881109149,1,2,33316
409,1371,4,881109175,1,2,33317
409,1648,2,881109175,1,2,33318
409,1153,4,881109175,1,2,33319
409,1470,4,881109175,1,2,33320
409,1429,3,881109175,1,2,33321
409,966,4,881109175,1,2,33322
409,1040,5,881109216,1,2,33323
409,1310,3,881109264,1,2,33324
409,1149,4,881109264,1,2,33325
409,1226,4,881109264,1,2,33326
409,1105,4,881109264,1,2,33327
409,2008,2,881109264,1,2,33328
409,1676,4,881109264,1,2,33329
42,945,5,881109271,1,2,33330
42,1570,2,881109271,1,2,33331
42,1502,2,881109271,1,2,33332
409,1138,4,881109306,1,2,33333
42,1412,4,881109324,1,2,33334
42,1162,1,881109324,1,2,33335
42,1985,3,881109325,1,2,33336
42,986,2,881109325,1,2,33337
409,1129,5,881109420,1,2,33338
409,1004,4,881109420,1,2,33339
409,1993,4,881109420,1,2,33340
42,1534,4,881110138,1,2,33341
42,1226,3,881110483,1,2,33342
42,1094,4,881110578,1,2,33343
431,1697,3,881127436,1,2,33344
431,1632,3,881127786,1,2,33345
385,1141,3,881128357,1,2,33346
394,1126,4,881130008,1,2,33347
394,1286,3,881130008,1,2,33348
394,1119,5,881130008,1,2,33349
394,1608,2,881130009,1,2,33350
394,1200,4,881130047,1,2,33351
394,1193,4,881130076,1,2,33352
394,1195,3,881130112,1,2,33353
394,1323,4,881132876,1,2,33354
394,1165,4,881132876,1,2,33355
394,993,5,881132876,1,2,33356
394,1005,4,881132876,1,2,33357
394,1172,3,881132958,1,2,33358
394,1173,3,881132958,1,2,33359
394,1392,3,881132958,1,2,33360
409,1096,4,881168603,1,2,33361
409,988,4,881168603,1,2,33362
409,1373,4,881168604,1,2,33363
409,1442,3,881168631,1,2,33364
409,2289,3,881168711,1,2,33365
409,1228,4,881168712,1,2,33366
409,1425,4,881168712,1,2,33367
409,2042,4,881168712,1,2,33368
115,1245,4,881169559,1,2,33369
115,1080,5,881169776,1,2,33370
115,1571,5,881169883,1,2,33371
115,1639,4,881169984,1,2,33372
115,1216,4,881169984,1,2,33373
115,1923,4,881169984,1,2,33374
115,1684,3,881170065,1,2,33375
115,1064,3,881170065,1,2,33376
115,1865,3,881170252,1,2,33377
115,1067,5,881170332,1,2,33378
744,1181,4,881170416,1,2,33379
744,952,3,881170416,1,2,33380
744,971,3,881170416,1,2,33381
115,1451,5,881170438,1,2,33382
744,1099,4,881170452,1,2,33383
744,1546,5,881170528,1,2,33384
744,1131,3,881170528,1,2,33385
744,1371,4,881170528,1,2,33386
744,1600,5,881170575,1,2,33387
744,1906,5,881170576,1,2,33388
115,1539,1,881170663,1,2,33389
115,1222,3,881170725,1,2,33390
115,1790,4,881170844,1,2,33391
115,1227,2,881170902,1,2,33392
115,1225,4,881171009,1,2,33393
115,1060,4,881171009,1,2,33394
115,1180,2,881171075,1,2,33395
115,1135,5,881171137,1,2,33396
115,1260,5,881171137,1,2,33397
115,1117,5,881171137,1,2,33398
115,1119,5,881171203,1,2,33399
